date,index_return,front_settle,oi_front,oi_front_two,flow_SVXY,flow_UVXY,flow_lower,contracts_lower,share_oi_front_lower,share_oi_front_two_lower,flow_central,contracts_central,share_oi_front_central,share_oi_front_two_central,flow_upper,contracts_upper,share_oi_front_upper,share_oi_front_two_upper
2016-08-19,0.0067834934991521,14.675,277677,374947,2497747.6748805,1035325.9806006498,3533073.65548115,240.754593218477,0.00086703109446759,0.0006421029991398171,16629630.906453397,1133.1946103205041,0.0040809811771248755,0.0030222794430159574,28489056.523185916,1941.332642125105,0.006991333967613828,0.005177618815792912
2016-08-22,0.0037688442211054,14.725,295871,411477,1383378.609140015,579877.217484227,1963255.8266242421,133.3280697198127,0.00045062905698704065,0.00032402314034517775,9296855.48885975,631.3653982247708,0.002133921196145519,0.0015343880659788296,15877245.918131594,1078.250996137969,0.0036443280893969634,0.0026204405012624494
2016-08-23,-0.0016592920353981,14.675,271857,380678,-610717.7490554121,-254017.65555553563,-864735.4046109477,-58.925751591887405,0.00021675274718652602,0.0001547915865689307,-4087206.6969008707,-278.51493675644775,0.001024490584227913,0.000731628664531304,-6979099.363875646,-475.57746942934557,0.001749366282381346,0.001249290658849068
2016-08-24,0.0269823788546255,15.125,267053,382165,9705190.464591278,4310000.41282427,14015190.877415549,926.6241902423503,0.003469813820636167,0.0024246704701957277,67803610.22035944,4482.883320354344,0.01678649301956669,0.011730229927791252,115077067.98161648,7608.401188867206,0.02849022923864254,0.01990868129961458
2016-08-25,-0.0104,14.975,257805,377806,-3737086.9299100284,-1661232.485648254,-5398319.415558282,-360.48877566332436,0.0013983001713051507,0.0009541637127608465,-26148204.846735183,-1746.1238628871574,0.0067730411081521205,0.004621747306520165,-44336377.70062061,-2960.693001710892,0.011484234214661826,0.007836543098073858
2016-08-26,0.0087119689049726,15.125,243985,369262,3120908.232590355,1402368.6221104718,4523276.854700827,299.05962675707946,0.0012257295602478818,0.0008098846530568525,22011569.586915422,1455.3103859117634,0.00596475351317402,0.003941132274406149,37255593.40943698,2463.179729549552,0.010095619523944308,0.006670547550383067
2016-08-29,-0.0232681121099946,14.675,240829,373332,-8506879.171913374,-3594434.226951933,-12101313.398865307,-824.621015254876,0.003424093507239062,0.0022088141794833448,-57776954.50198881,-3937.10081785273,0.016348117618113805,0.010545843425832048,-98070519.81811734,-6682.829289139171,0.027749271429683184,0.017900499526263946
2016-08-30,-0.0072668550666128,14.525,234589,370461,-2677183.4623316415,-1103483.0142453373,-3780666.476576979,-260.2868486455751,0.0011095441331246355,0.0007026025644955207,-17906374.078136936,-1232.796838425951,0.005255134888788268,0.0033277371664654333,-30440800.102241017,-2095.752158501963,0.00893371879543356,0.005657146524200829
2016-08-31,0.0005389382915654,14.575,226613,367729,197280.36831291523,82671.563602527,279951.9319154422,19.207679719755898,8.475983160611217e-05,5.223324709162426e-05,1334763.5619273123,91.57897508935247,0.00040412057158835754,0.00024903930636243667,2263860.294932033,155.32489159053398,0.0006854191577294064,0.0004223895629404643
2016-09-01,-0.0014727540500736,14.575,221836,371821,-542134.5214022587,-223412.3231580777,-765546.8445603363,-52.52465485834212,0.0002367724573934894,0.00014126328222005243,-3630924.04158956,-249.1200028534861,0.0011229917725413645,0.0006699998194117226,-6163631.004866999,-422.89063498229837,0.001906321043393761,0.0011373500554898684
2016-09-02,-0.0303999999999999,13.925,221989,381163,-11599004.028425286,-4292089.112746653,-15891093.14117194,-1141.1916079836221,0.0051407574608814946,0.002993972678312486,-72566131.95703736,-5211.212348799811,0.023475092679366143,0.013671873578494793,-124429415.90912935,-8935.685164030832,0.040252828581735275,0.023443212389531072
2016-09-06,-0.0342849337522196,13.375,222361,394521,-13423358.362898873,-4583592.6785033075,-18006951.04140218,-1346.314096553434,0.0060546323166087304,0.003412528348436291,-80026383.46730503,-5983.281006901311,0.026907960509717582,0.01516593795235567,-138148848.08210313,-10328.885837914253,0.04645097763508103,0.026180826465294
2016-09-07,-0.0081460674157303,13.225,219095,399602,-3229811.215000632,-1057581.587016225,-4287392.802016857,-324.1884916458871,0.0014796708808776425,0.0008112784511736355,-18773020.089664795,-1419.5100256835383,0.006478970426908593,0.0035523096122730574,-32549385.694201067,-2461.201186707075,0.011233488608626737,0.006159131302413589
2016-09-08,0.0101223112610713,13.375,208901,399789,3999156.4062301437,1324320.936993971,5323477.343224115,398.0169976242329,0.0019052900542564798,0.0009955676559991217,23411885.70783838,1750.4213613337106,0.008379190914996629,0.004378362989811402,40528801.58406163,3030.190772640122,0.014505391418136447,0.007579475104718044
2016-09-09,0.1547816473189607,16.475,175681,370099,51350308.21966341,26817091.389799967,78167399.60946338,4744.606956568338,0.02700694415769684,0.012819831873548262,407472706.4992362,24732.789468845902,0.14078238095665382,0.06682749607225608,670089941.6164238,40673.13757914561,0.23151699716614552,0.10989799372369449
2016-09-12,-0.0577290076335877,15.325,151696,349387,-20463313.354644984,-8654708.027222414,-29118021.381867398,-1900.0340216552952,0.012525274375430434,0.005438193240318887,-140596870.93276542,-9174.34720605321,0.06047850441707896,0.02625841031879609,-236035277.18152112,-15401.975672529927,0.10153185102131847,0.04408285274646717
2016-09-13,0.1006051437216337,17.775,120594,314064,30985832.643227715,19148783.85221042,50134616.495438136,2820.512883006365,0.023388500945373442,0.008980694645060768,279763789.4039643,15739.172399660438,0.13051372704828132,0.05011453843694418,449604552.3496135,25294.208289711027,0.2097468223104883,0.08053838800279887
2016-09-14,0.0307745109255233,18.375,98336,291018,9572501.055639846,5826581.73935517,15399082.794995017,838.0453221765996,0.008522263689560279,0.002879702706281397,85565142.86364576,4656.606414348069,0.047354035290718244,0.016001094139702937,137538088.8910937,7485.066062100337,0.07611725168911017,0.02572028555656467
2016-09-15,-0.0403547671840354,17.075,87997,288290,-13005683.276190614,-7057258.075414292,-20062941.351604905,-1174.9892446035083,0.013352605709325413,0.004075719742632447,-106868540.97237772,-6258.772531325196,0.07112483983914447,0.021709988314978654,-173761696.3016357,-10176.380456903995,0.1156446294408218,0.03529911012141938
2016-09-16,-0.041133771171794,16.025,73420,278365,-13423792.873218609,-7018659.860844186,-20442452.734062795,-1275.6600770085988,0.017374830795540707,0.004582688473797348,-107477316.4754463,-6706.852822180737,0.09134912588096891,0.024093736001942548,-175297984.11963555,-10939.031770336072,0.14899253296562343,0.039297439585925215
2016-09-19,-0.0227490421455938,15.675,54983,278863,-7612227.712428425,-3679501.149354324,-11291728.86178275,-720.3654776256938,0.013101603725254965,0.002583223581564043,-57770193.44690114,-3685.4987844913007,0.06702978710676574,0.013216162719655533,-94821017.94268423,-6049.187747539664,0.11001923771965269,0.021692328302928908
2016-09-20,0.0173361005982173,15.875,39559,279459,5843553.425427884,2758445.224045192,8601998.649473075,541.8581826439732,0.013697469163628333,0.0019389541315326156,43644406.31413209,2749.2539410476907,0.06949755911543999,0.009837772056178869,71780772.27934049,4521.623450667117,0.11430075205811868,0.016179917092192835
2016-09-21,-0.0774748923959828,16.075,254391,335760,-28056990.452223618,-10417579.641729867,-38474570.09395348,-2393.4413744294548,0.009408514351645516,0.007128429159010766,-177674132.2339136,-11052.823156075496,0.043448168984262396,0.03291882045531182,-301523842.9002217,-18757.315265954694,0.07373419368591928,0.0558652468011517
2016-09-22,-0.04598947042428,15.325,263673,350662,-17242741.99927479,-5757447.976994209,-23000189.976269,-1500.8280571790538,0.005692005086524042,0.004279984877685788,-101905548.16158226,-6649.627938765563,0.025219222062044893,0.018963069676114216,-175468576.3110845,-11449.825534165384,0.04342433823017671,0.032652028261304
2016-09-23,0.0158268733850128,15.575,252203,347687,5882359.72734407,2016844.3505981285,7899204.077942198,507.1720114248602,0.002010967400962162,0.0014587028316412757,35378120.16943173,2271.468389690641,0.00900650820842988,0.006533084037340024,60664896.45353949,3895.0174287986833,0.015443977386465201,0.011202654769372117
2016-09-26,0.0405063291139238,16.275,246800,341113,14252751.736712946,5722103.088436104,19974854.82514905,1227.3336298094657,0.004972988775565096,0.0035980265478286247,95458285.30373533,5865.332430337041,0.02376552848596856,0.01719469041149719,159732327.1886816,9814.582315740807,0.03976735136037604,0.0287722318285753
2016-09-27,-0.0424371021521671,15.525,244412,340994,-15727878.125765612,-5371755.248661183,-21099633.374426797,-1359.0746134896488,0.005560588733325896,0.003985626179609169,-94490070.38354251,-6086.316932917392,0.024901874428904437,0.017848750807689846,-161885319.8949408,-10427.395806437411,0.04266319086803189,0.030579411386820327
2016-09-28,-0.016548463356974,15.225,241365,346532,-6199504.942180462,-2049971.363208126,-8249476.305388588,-541.8375241634541,0.0022448885470696,0.0015636002567250762,-36475059.30278097,-2395.7346011678796,0.009925774661479004,0.006913458500709544,-62782185.70436818,-4123.624676805792,0.017084600819529724,0.011899693756437476
2016-09-29,0.0370015948963315,15.925,236822,351866,12989875.757762643,5146945.249183532,18136821.006946176,1138.8898591488964,0.004809054307238755,0.0032367147128420947,86380543.85003224,5424.209974884285,0.02290416420300599,0.015415555850477979,144539547.59885192,9076.266725202633,0.03832526845142188,0.025794668212338313
2016-09-30,-0.007587369711833,15.775,229959,348035,-2784993.0491178753,-976252.3306472506,-3761245.379765126,-238.43076892330433,0.0010368403451193663,0.0006850769862896097,-17042875.910679452,-1080.3724824519463,0.004698109151857271,0.0031042064230664915,-29047855.194193386,-1841.385432278503,0.00800745103378647,0.0052908053278506555
2016-10-03,-0.0153893505694059,15.475,221669,343843,-5672679.395850146,-1956333.0620247736,-7629012.45787492,-492.98949647010795,0.0022239893556162925,0.0014337633642973913,-34376629.196029805,-2221.429996512427,0.010021383217826701,0.006460593923716425,-58676066.32339609,-3791.668259993285,0.017105090292252344,0.011027324272977158
2016-10-04,-0.0093399750933996,15.325,210420,341156,-3452180.6937851715,-1182990.5379430118,-4635171.231728183,-302.45815541456335,0.001437402126292954,0.0008865684772202845,-20838566.390855037,-1359.7759472009811,0.00646219915978035,0.0039857893374320875,-35592723.51793799,-2322.5268200938326,0.011037576371513319,0.0068078146657066935
2016-10-05,-0.0046948356807511,15.125,205947,345934,-1750810.0147578104,-585572.3021983663,-2336382.3169561764,-154.4715581458629,0.0007500549080387813,0.00044653476716906374,-10401114.207626838,-687.6769724050802,0.0033390968181380653,0.001987884892508629,-17831648.28534601,-1178.9519527501493,0.005724540550482159,0.00340802567180488
2016-10-06,-0.0093882021592865,14.975,197053,348746,-3528372.8612284916,-1148470.7717052507,-4676843.632933742,-312.31009234949863,0.0015849040225193152,0.0008955230808367655,-20590368.78818454,-1374.9828906967973,0.00697773132455125,0.003942648491156307,-35453382.64368867,-2367.5046840526657,0.012014557931382246,0.006788621759253628
2016-10-07,0.0163470606727444,15.325,184972,343275,6135528.368091572,2007336.4512161303,8142864.819307703,531.3451758112693,0.0028725708529467667,0.0015478702958597898,35936904.02985894,2344.9855810674676,0.012677516494753086,0.006831215733937711,61806620.209809385,4033.0584149957185,0.021803615763443758,0.011748768232454208
2016-10-10,-0.0300277178934401,14.675,175113,346776,-11508149.283705635,-3524818.021284605,-15032967.30499024,-1024.3930020436278,0.0058498969353710335,0.002954048152247064,-64555199.17016986,-4398.9914255652375,0.02512087295383688,0.012685397563745003,-112262919.8937665,-7649.943433987495,0.04368575396451146,0.022060187077501025
2016-10-11,0.0505369551484524,15.825,148690,330636,18288935.121241223,6568885.061129006,24857820.18237023,1570.7943243203938,0.01056422304338149,0.004750826662312615,114338938.9563258,7225.20941272201,0.04859243669864826,0.02185245833098032,193164471.2809194,12206.285704955413,0.08209217637336347,0.03691759428784347
2016-10-12,0.0187265917602996,16.325,139580,335019,6770437.1331317015,2447140.754850085,9217577.887981787,564.6295796619778,0.0040452040382718,0.001685365843913264,42533955.695963606,2605.449047225948,0.018666349385484653,0.007777018757819551,71742847.56908739,4394.661413114082,0.031484893345135996,0.013117648291929957
2016-10-13,0.0222939278380756,17.025,97561,296645,7815386.617576703,3095930.9614307485,10911317.579007452,640.8997109549165,0.006569220394982795,0.0021604938932222573,52431317.70140417,3079.6662379679397,0.03156657104752862,0.010381655642157931,86951244.94101438,5107.268425316557,0.05234948827212264,0.017216768950484778
2016-10-14,-0.0131805157593123,16.625,80826,288567,-4672783.9759595115,-1790638.3220921427,-6463422.298051654,-388.7772810858138,0.004810052224356195,0.001347268679668201,-30628648.22546526,-1842.3247052911436,0.022793713721960058,0.006384391511472703,-51066279.75068735,-3071.6559248533745,0.03800331483499585,0.01064451557126551
2016-10-17,-0.011011301072153,16.525,67557,291075,-3920311.9882195136,-1481473.9104702417,-5401785.898689755,-326.8856822202575,0.004838664864044547,0.0011230290551241346,-25483544.401376627,-1542.1206899471483,0.022826956347190494,0.005298018345605594,-42525430.460377984,-2573.399725287624,0.03809227356584253,0.00884101941179292
2016-10-18,-0.0302720093594617,15.675,45894,289121,-11217780.565568782,-3747661.5243554763,-14965442.08992426,-954.7331476825684,0.02080300578904799,0.003302192326681799,-66863392.90144337,-4265.607202643915,0.09294476843691801,0.014753709355750412,-114186553.98031439,-7284.628643082257,0.1587272550460247,0.025195778387188263
2016-10-19,-0.0330827067669173,16.075,247320,346301,-12541305.42803644,-3901325.3385909223,-16442630.766627362,-1022.86972109657,0.004135814819248625,0.0029537013208063793,-71185746.07684849,-4428.3512333964845,0.017905350288680594,0.012787578532538124,-123257702.9049902,-7667.664255364864,0.031003009280951253,0.022141617423469366
2016-10-20,-0.0181536074476338,15.775,245439,345245,-6967398.007564576,-2083272.0776681786,-9050670.085232755,-573.7350291748181,0.0023375870549294047,0.0016618199515556144,-38504232.140864804,-2440.838804492222,0.009944787928944553,0.007069874450005713,-67193116.70421287,-4259.46857079004,0.017354489591263164,0.012337524282147575
2016-10-21,-0.0122912070595651,15.575,240514,342753,-4817843.297980254,-1351624.4345074284,-6169467.732487682,-396.11349807304543,0.0016469456999303384,0.0011556820744765047,-25513987.584563926,-1638.1372445947945,0.006810984992951739,0.004779352024912384,-45106412.15176703,-2896.077826758718,0.012041202702373742,0.008449460184910761
2016-10-24,-0.0394464768570063,14.925,233637,341957,-16007882.99271012,-4032966.9588674824,-20040849.9515776,-1342.7705160185997,0.005747251146088161,0.003926723289824743,-78974399.31303267,-5291.417039399174,0.022648026808250295,0.015473925199364757,-142885282.51194987,-9573.55326713232,0.040976186422237576,0.02799636582123577
2016-10-25,0.0178159023424611,15.225,220842,332642,7152207.700452903,1851768.5636989067,9003976.26415181,591.3941717012683,0.002677906248364298,0.0017778698171044796,35907762.38207069,2358.4737196762358,0.01067946187625649,0.007090126080519705,64600855.03359796,4243.077506311853,0.019213181850879148,0.012755687815464833
2016-10-26,0.0234248788368336,15.625,212516,330511,9172566.018056365,2557856.1358258324,11730422.153882198,750.7470178484607,0.003532661154211733,0.002271473620691779,48368249.72037889,3095.567982104249,0.014566281983964733,0.009366005918424044,85640981.36296923,5481.022807230031,0.025791106585998376,0.01658348075322767
2016-10-27,0.0273929471032745,16.075,201096,324062,10540946.536634382,3099106.028739348,13640052.56537373,848.5258205520205,0.0042195062087362276,0.002618405800593777,57617404.36805295,3584.286430360992,0.017823757958194058,0.011060495924733514,100852737.807746,6273.887266422767,0.031198468723509006,0.019360144868644787
2016-10-28,0.0266738000611435,16.625,188892,317246,9824224.487143252,3273346.5671860767,13097571.054329328,787.8238228168017,0.004170763308222697,0.00248332153223934,58628084.0102064,3526.5012938470018,0.018669405236044944,0.011115983476062746,99867930.89955845,6007.0935879433655,0.03180173637815983,0.01893512790687153
2016-10-31,0.0291406482307463,17.225,181132,315270,10493178.842791598,3735959.793464822,14229138.636256421,826.074811974248,0.004560623258034185,0.0026202138229906046,65772970.072494656,3818.459801015655,0.021081088935227654,0.01211171313799491,110325149.8626917,6404.943388254961,0.0353606396895908,0.020315740121974693
2016-11-01,0.0307536817788043,17.825,167921,307029,10767171.665614143,4175663.3428690326,14942835.008483175,838.3077143609074,0.004992274428814189,0.002730386101511282,71950812.49535798,4036.5112199359314,0.02403815615638265,0.013147003116760734,118425432.11151873,6643.783007658834,0.03956493236497421,0.02163894292610416
2016-11-02,0.0294117647058822,18.525,155276,299946,10049614.911199108,4163927.4268284882,14213542.338027596,767.2627442929877,0.0049412835486036975,0.002558002921502496,70657939.11259785,3814.1937442697895,0.02456396187607737,0.012716268075819612,114599313.5826593,6186.197764246116,0.03984001239242456,0.020624371601041906
2016-11-03,0.0546023965141611,19.775,149499,305313,17649477.399088748,8599485.79382599,26248963.19291474,1327.3811981246392,0.008878863391224285,0.004347607858573461,140943721.77363518,7127.368989817202,0.04767502785849539,0.02334446613743012,220891129.39561677,11170.221461219558,0.07471770019344316,0.03658613115464968
2016-11-04,-0.0108667529107372,19.325,134869,291624,-3504356.6022654437,-1712275.39971824,-5216632.001983684,-269.9421475800095,0.0020015136731199126,0.0009256513441280878,-28075295.03636389,-1452.7966383629437,0.010771909322104737,0.004981745804059143,-43932150.9312066,-2273.332519079255,0.016855856565105805,0.0077954232816203565
2016-11-07,-0.1421652048697473,16.025,120064,286172,-51662329.80983215,-16808979.414957076,-68471309.22478923,-4272.780606851123,0.03558752504373603,0.014930812961614423,-303916801.6250884,-18965.167028086642,0.1579588138666598,0.06627191698728961,-519002180.46200716,-32387.031542090936,0.2697480638833533,0.11317330675988893
2016-11-08,-0.0009140767824495,15.975,104476,280038,-340834.0248707571,-100800.63091995228,-441634.65579070937,-27.645361864833138,0.00026460968897003273,9.872003751217027e-05,-1872077.7451935727,-117.1879652703332,0.0011216735448364523,0.0004184716548123226,-3270051.5231040185,-204.69806091417956,0.001959283097689226,0.0007309653008312428
2016-11-09,-0.0555555555555554,14.875,89533,276309,-21213724.22295424,-5817325.8295120355,-27031050.052466273,-1817.2134489052958,0.020296577227450166,0.006576743605547759,-110471476.77556461,-7426.653900878293,0.08294878872458528,0.026878074550153244,-196565110.80975074,-13214.461230907613,0.14759319168248147,0.04782493958180013
2016-11-10,0.0340726454516233,15.325,77627,280920,12641541.696989607,3733693.6769020692,16375235.373891676,1068.5308563713982,0.013764938183510869,0.0038036838116595408,69378069.6554298,4527.117106390198,0.05831884661767424,0.016115325026307126,121209948.94957602,7909.295200624862,0.10188845634411818,0.028154973660205262
2016-11-11,-0.01162250116225,14.925,64142,273310,-4416456.7134865755,-1216115.6067191465,-5632572.320205722,-377.3917802482896,0.0058836921244783385,0.0013808195098909282,-23061605.855806142,-1545.1662214945488,0.024089773026948782,0.005653529770204342,-40999120.155467436,-2747.0097256594595,0.0428270045470902,0.010050893584791847
2016-11-14,-0.0112464854732897,14.475,51668,271803,-4289926.07712401,-1166342.072197687,-5456268.149321697,-376.94425902049716,0.007295507064730532,0.001386828912927735,-22194383.045828298,-1533.2907112834748,0.029675828584103794,0.005641183913656121,-39596714.86167824,-2735.524342775699,0.05294426613717773,0.010064364053287488
2016-11-15,-0.0458333333333332,13.2,49181,297078,-18229777.80904911,-4356554.5280423155,-22586332.337091427,-1711.085783112987,0.0347916021047353,0.005759718939514158,-86208262.49212916,-6530.928976676451,0.13279374101129401,0.021983886308230335,-159114713.55265737,-12054.144966110407,0.2450975979770726,0.0405756904453053
2016-11-16,0.0196399345335513,15.575,227608,303828,7762364.64039322,1880476.6341516396,9642841.27454486,619.1230352837791,0.002720128621506182,0.0020377418647516987,37037872.60872669,2378.0335543323718,0.010447934845578238,0.00782690717883925,68140008.34486972,4374.960407375263,0.019221470279494845,0.014399464194791996
2016-11-17,-0.0347721822541966,15.025,218031,293402,-14138888.21588987,-3119756.9888317883,-17258645.20472166,-1148.661910464004,0.005268342164481216,0.003914976416193495,-63291943.90961419,-4212.44219032374,0.019320381919652435,0.014357237477330555,-119454833.25050026,-7950.404875241282,0.036464561806537975,0.027097309749903823
2016-11-18,-0.0030228084638637,14.975,216141,294730,-1234575.0560859195,-269103.724089559,-1503678.7801754784,-100.4126063556246,0.00046456991665452,0.0003406935376637078,-5478322.546613723,-365.8312218105992,0.0016925581995576922,0.0012412418885440885,-10380083.281712605,-693.1608201477533,0.0032069844228894717,0.002351850236310363
2016-11-21,-0.0320987654320987,14.475,212131,293424,-13706842.881957732,-2604559.1659807907,-16311402.047938522,-1126.8671535708822,0.00531212860718557,0.003840405534553691,-55451579.495304376,-3830.851778604793,0.018058896524340114,0.01305568657848299,-109399561.52859978,-7557.82808487736,0.03562811698845223,0.02575736165029909
2016-11-22,-0.0028200789622109,14.425,207890,291710,-1197728.5817570079,-232313.8342390378,-1430042.4159960456,-99.13638932381599,0.0004768694469373995,0.00033984570060613617,-4905987.107542461,-340.10309237729365,0.0016359762007662401,0.001165894526678186,-9631576.249628782,-667.7002599396036,0.0032117959494906132,0.00228891796626651
2016-11-23,0.001406667604445,14.425,211933,298576,596021.6920391307,116205.26094874319,712226.9529878739,49.37448547576249,0.00023297214438413314,0.00016536655818204574,2447480.136579432,169.66933355836616,0.0008005800585957173,0.0005682617945125066,4802077.684798506,332.8996661905377,0.0015707778693763487,0.0011149578874073524
2016-11-25,-0.0083822296730933,14.325,207470,298688,-3576024.8567524063,-684685.5193567624,-4260710.376109169,-297.4317889081444,0.0014336134810244586,0.0009957942364880559,-14484953.909566063,-1011.1660669854145,0.004873794124381426,0.003385358859362996,-28620541.107088614,-1997.9435327810552,0.009630035825811227,0.006689065288130274
2016-11-28,0.0067274001401542,14.425,202315,299797,2844070.2783571086,558871.9637823853,3402942.242139494,235.90587467171537,0.0011660325466313192,0.0007868853746759153,11689185.165814549,810.3421258796914,0.004005348717987749,0.002702969428912535,22980990.183574148,1593.1362345631992,0.007874533448153618,0.005314049955680675
2016-11-29,-0.0077562326869806,14.275,200760,301885,-3301573.6904565846,-634750.9928224061,-3936324.683278991,-275.74953998451775,0.0013735282924114253,0.0009134257746642522,-13361007.799471252,-935.9725253570053,0.004662146470198273,0.003100427399032762,-26463852.136278406,-1853.860044572918,0.009234210224013339,0.006140947859525707
2016-11-30,0.0116618075801746,14.525,195629,304796,4950600.590047548,955274.8320298374,5905875.422077385,406.60071752684235,0.002078427623342359,0.001334009362087568,20065291.67381442,1381.431440537998,0.007061485978755696,0.004532314861540171,39734860.96363837,2735.618654983709,0.013983707195680133,0.008975244606174979
2016-12-01,0.0300464354001639,15.025,181309,294526,12277587.349182282,2653968.6347472076,14931555.983929489,993.7807643214302,0.005481144147954212,0.003374169901202034,53740538.73606603,3576.741346826358,0.019727323777784654,0.012144059766629628,102888902.06889325,6847.847059493727,0.03776893071769039,0.02325039914810145
2016-12-02,0.0046204620462044,15.075,173962,291766,1889868.4963632498,408477.3979122162,2298345.894275466,152.46075583916857,0.0008764026387324161,0.0005225446276782373,8266390.337727932,548.3509345093156,0.0031521305486791116,0.0018794202700428274,15836852.229168389,1050.5374613047024,0.006038890454839002,0.003600616457382637
2016-12-05,-0.0832025117739402,13.525,171397,301366,-36217518.016894266,-6384726.30523036,-42602244.32212462,-3149.8886744639276,0.018377735167266217,0.010452037305017578,-137510233.5766467,-10167.115236720641,0.059319096814533755,0.03373676936588946,-281479778.0192775,-20811.8135319244,0.12142460796819314,0.06905826646643748
2016-12-06,-0.0235427598922138,13.125,172229,311799,-10577336.50795262,-1675612.5437049295,-12252949.051657548,-933.5580229834322,0.00542044616750624,0.0029941020432504026,-37407679.2739402,-2850.1088970621104,0.016548368143936912,0.009140853232570054,-79322315.08048587,-6043.604958513209,0.03509051877740223,0.019383015848393383
2016-12-07,0.0098124098124099,13.325,166815,315980,4397714.991094254,702929.8911949489,5100644.882289203,382.7876084269571,0.0022946833823514496,0.0012114298640007503,15620858.260446396,1172.2970551929752,0.007027527831387916,0.003710035619953716,33075219.215621732,2482.192811678929,0.014879913746838887,0.007855537729219979
2016-12-08,0.0046868342564978,13.425,155791,309318,2094430.5128279587,337198.6877369164,2431629.2005648753,181.1269423139572,0.0011626277661351246,0.0005855687102398089,7464062.472019196,555.9823070405359,0.0035687703849422363,0.0017974456935598185,15789212.549516354,1176.1052178410691,0.007549250071191976,0.0038022527555495286
2016-12-09,-0.0224845418774592,13.025,153392,315054,-10158264.189147748,-1588132.8835949062,-11746397.072742654,-901.8347080800502,0.005879281240742999,0.0028624766169610613,-35468804.176108465,-2723.1327582424924,0.017752769102968163,0.008643384176180885,-75857817.2640477,-5824.01668054109,0.037968190521937846,0.01848577285335558
2016-12-12,0.0250000000000001,13.425,146855,315561,11205726.090062615,1787056.7354497425,12992782.825512357,967.8050521796914,0.006590208383641629,0.003066934925987975,39467100.539237134,2939.8212692169186,0.02001853031368982,0.009316174271272175,84216277.23731637,6273.093276522634,0.042716238987590714,0.019879177960909728
2016-12-13,-0.0074812967581047,13.275,135742,316245,-3324452.1435789187,-545186.6015595903,-3869638.745138509,-291.4982105565732,0.0021474430209999355,0.0009217480452072703,-11911449.176450854,-897.2843070772772,0.006610218702223904,0.002837307489690832,-25213831.254306015,-1899.346987141696,0.013992330945040562,0.006005935231044588
2016-12-14,-0.005826859045505,13.425,118237,312119,-2593946.654983369,-421920.5733382665,-3015867.2283216356,-224.64560359937695,0.0018999602797717884,0.0007197434427233746,-9230919.462100975,-687.5917662645047,0.005815368846169175,0.0022029795246829085,-19620508.048260078,-1461.4903574122964,0.01236068538116069,0.004682478020922457
2016-12-15,-0.0183231538034424,13.025,102651,305271,-8275439.747722092,-1285708.9729973557,-9561148.720719447,-734.0613221281725,0.007151039172810518,0.0024046218675477606,-28524175.530268945,-2189.955894838307,0.02133399474762357,0.007173809155924758,-61674612.45331508,-4735.095006012674,0.046128094280744214,0.015511119647829877
2016-12-16,-0.008435259384226,12.725,85986,296892,-3855362.716989472,-576897.0413662398,-4432259.758355712,-348.3111794385628,0.004050789424308176,0.0011731915290360225,-12944222.865254149,-1017.2277300789115,0.011830155258750395,0.0034262551031314804,-28396004.424967334,-2231.5131178756255,0.02595205170464524,0.0075162453615308785
2016-12-19,-0.0343758805297267,12.125,74032,301833,-16276922.23367792,-2186302.572687441,-18463224.80636536,-1522.7401902156998,0.02056867557563891,0.005044975831720521,-50692397.660260335,-4180.816301877141,0.05647309679432058,0.013851422150252427,-116081865.52871826,-9573.7621054613,0.12931924175304327,0.031718738857120655
2016-12-20,-0.0182582234458774,11.575,51802,295330,-8812759.978518503,-1116070.4267400857,-9928830.405258588,-857.7823244283878,0.016558864994177597,0.002904487605148098,-26388261.898801547,-2279.7634469806953,0.04400917815877177,0.007719376450007433,-61817786.706664845,-5340.629521094155,0.10309697542747684,0.018083599773453952
2016-12-21,-0.0140597539543056,14.025,230331,312594,-6894123.460681719,-833354.3060823196,-7727477.766764038,-550.9788068993967,0.0023921174609557406,0.0017626019913990565,-20008035.199658796,-1426.597875198488,0.006193685935451537,0.004563740427514566,-47753203.930679515,-3404.8630253603933,0.01478247836965234,0.010892285281740511
2016-12-22,0.0179110694574613,14.275,225751,310288,8626339.710059233,1092081.6769733059,9718421.387032539,680.8000971651516,0.003015712431684252,0.0021940909644109718,25716735.535982702,1801.5226294909073,0.007980131337140954,0.005805969388087542,60504330.24675549,4238.481978756952,0.01877503080277364,0.013659832087470196
2016-12-23,0.0004063801686475,14.275,215873,305330,196780.5559042513,24589.566223986218,221370.1221282375,15.50753920337916,7.183640012127111e-05,5.0789438323712576e-05,580579.1763544625,40.671045629034154,0.00018840265169351497,0.00013320356869300152,1375279.5868961075,96.34182745331752,0.0004462893805770871,0.00031553344726465636
2016-12-27,-0.0196632045981648,13.975,215434,312258,-9643716.235368246,-1159405.7112253949,-10803121.94659364,-773.0319818671657,0.003588254323213447,0.0024756194616860597,-27518203.297245167,-1969.1022037384735,0.009140164522491685,0.006306010426437348,-66702322.881919995,-4772.974803715206,0.02215516029835219,0.015285356351847528
2016-12-28,0.0414497192445124,14.625,204236,303119,19626373.095149785,2613775.9120458215,22240149.007195607,1520.693949209956,0.007445768371932254,0.005016821608707985,59734394.89392854,4084.4030696703276,0.019998448215154663,0.01347458611855518,139627041.688622,9547.148149649367,0.04674566751037705,0.031496369906371315
